level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1053	-1	
2	1	1	0	0	0	729	0	409	72	-1	
3	1	1	1	0	0	729	0	409	72	-1	
4	1	1	1	1	0	795	0	343	31	-1	
5	1	1	1	1	1	795	0	35	31	13.691345	01
5	1	1	1	1	2	843	0	179	26	79.996933	ZIF/Fostal
5	1	1	1	1	3	1038	0	100	25	77.163467	Code:
4	1	1	1	2	0	729	42	106	30	-1	
5	1	1	1	2	1	729	42	106	30	96.522270	32273
2	1	2	0	0	0	114	77	2247	4	-1	
3	1	2	1	0	0	114	77	2247	4	-1	
4	1	2	1	1	0	114	77	2247	4	-1	
5	1	2	1	1	1	114	77	2247	4	95.000000	 
2	1	3	0	0	0	153	95	2163	249	-1	
3	1	3	1	0	0	153	95	2163	249	-1	
4	1	3	1	1	0	489	95	811	37	-1	
5	1	3	1	1	1	489	95	26	29	93.878113	1.
5	1	3	1	1	2	532	95	38	29	93.878113	10
5	1	3	1	1	3	584	95	81	37	96.234398	days
5	1	3	1	1	4	680	96	119	28	96.233498	returns
5	1	3	1	1	5	815	95	106	37	96.233498	policy.
5	1	3	1	1	6	936	95	29	29	96.848267	2.
5	1	3	1	1	7	980	95	74	29	96.759506	Risk
5	1	3	1	1	8	1068	103	121	29	96.589973	passes
5	1	3	1	1	9	1203	96	31	29	96.836288	to
5	1	3	1	1	10	1247	95	53	30	96.790878	the
4	1	3	1	2	0	496	138	715	37	-1	
5	1	3	1	2	1	496	138	97	37	96.617050	buyer
5	1	3	1	2	2	606	146	83	29	96.517273	upon
5	1	3	1	2	3	703	138	144	37	95.917664	delivery.
5	1	3	1	2	4	863	138	186	37	96.314835	Ownership
5	1	3	1	2	5	1062	138	33	29	96.814217	of
5	1	3	1	2	6	1106	138	105	37	96.958008	goods
4	1	3	1	3	0	153	177	2163	45	-1	
5	1	3	1	3	1	153	180	151	37	96.618523	Payment
5	1	3	1	3	2	315	180	108	29	96.318924	Terms
5	1	3	1	3	3	440	175	24	46	82.620163	|
5	1	3	1	3	4	496	180	136	30	82.620163	remains
5	1	3	1	3	5	645	180	68	29	96.460342	with
5	1	3	1	3	6	728	180	53	29	96.891602	the
5	1	3	1	3	7	1413	182	64	40	36.767174	pall
5	1	3	1	3	8	1497	182	30	34	58.068863	Lg
5	1	3	1	3	9	1537	173	31	53	31.227638	pd
5	1	3	1	3	10	1691	177	72	32	96.522919	Our
5	1	3	1	3	11	1777	177	64	32	96.522919	Ref
5	1	3	1	3	12	2153	183	109	36	17.472885	eal
4	1	3	1	4	0	539	221	1627	39	-1	
5	1	3	1	4	1	539	231	155	29	96.283783	company
5	1	3	1	4	2	707	223	66	29	96.140450	until
5	1	3	1	4	3	785	223	46	29	96.947174	full
5	1	3	1	4	4	845	224	146	36	95.529305	payment
5	1	3	1	4	5	1004	223	23	29	95.014053	is
5	1	3	1	4	6	1041	223	151	29	95.982277	received.
5	1	3	1	4	7	1207	223	28	30	96.852257	3.
5	1	3	1	4	8	1246	223	40	29	94.247879	All
5	1	3	1	4	9	2158	221	8	4	0.000000	:
4	1	3	1	5	0	547	266	731	37	-1	
5	1	3	1	5	1	547	266	176	37	96.771881	applicable
5	1	3	1	5	2	736	267	101	33	96.550858	taxes,
5	1	3	1	5	3	853	266	112	34	96.473343	duties,
5	1	3	1	5	4	980	266	62	29	96.737778	and
5	1	3	1	5	5	1058	266	98	30	96.941086	levies
5	1	3	1	5	6	1169	266	52	29	96.382278	will
5	1	3	1	5	7	1238	266	40	29	96.869713	be
4	1	3	1	6	0	596	308	1051	36	-1	
5	1	3	1	6	1	596	308	138	36	96.440765	charged
5	1	3	1	6	2	749	309	85	28	96.455292	extra
5	1	3	1	6	3	846	316	39	22	96.941093	as
5	1	3	1	6	4	898	316	56	28	95.419838	per
5	1	3	1	6	5	964	308	164	36	96.589890	prevailing
5	1	3	1	6	6	1142	308	85	30	96.743439	laws.
5	1	3	1	6	7	1644	326	3	18	50.586586	\
2	1	4	0	0	0	114	344	2247	4	-1	
3	1	4	1	0	0	114	344	2247	4	-1	
4	1	4	1	1	0	114	344	2247	4	-1	
5	1	4	1	1	1	114	344	2247	4	95.000000	 
2	1	5	0	0	0	114	419	2247	4	-1	
3	1	5	1	0	0	114	419	2247	4	-1	
4	1	5	1	1	0	114	419	2247	4	-1	
5	1	5	1	1	1	114	419	2247	4	95.000000	 
2	1	6	0	0	0	114	495	2247	4	-1	
