level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	702	-1	
2	1	1	0	0	0	115	0	2246	695	-1	
3	1	1	1	0	0	115	0	2246	530	-1	
4	1	1	1	1	0	222	0	2080	44	-1	
5	1	1	1	1	1	222	13	131	29	91.168182	VATNO
5	1	1	1	1	2	771	14	277	30	96.831055	3608500000856
5	1	1	1	1	3	1402	0	177	33	33.021286	ee)
5	1	1	1	1	4	2151	0	151	28	2.664024	a
4	1	1	1	2	0	115	0	2246	148	-1	
5	1	1	1	2	1	115	0	2246	148	44.739334	ae]
4	1	1	1	3	0	115	412	2174	122	-1	
5	1	1	1	3	1	115	412	58	122	34.068588	Li
5	1	1	1	3	2	231	417	130	69	29.856766	abl
5	1	1	1	3	3	702	417	152	97	2.355316	Hsia
5	1	1	1	3	4	1145	412	240	122	29.372307	LL!
5	1	1	1	3	5	1433	417	91	69	54.910378	PAINS
5	1	1	1	3	6	1557	413	24	91	48.220322	|
5	1	1	1	3	7	1627	417	142	69	39.024433	RAI)
5	1	1	1	3	8	1893	417	113	69	45.356316	ARIE)
5	1	1	1	3	9	2145	417	144	69	3.310684	RRR
3	1	1	2	0	0	853	565	1505	130	-1	
4	1	1	2	1	0	853	585	1085	45	-1	
5	1	1	2	1	1	853	585	90	28	96.903793	Total
5	1	1	2	1	2	956	585	145	28	96.893517	Without
5	1	1	2	1	3	1112	586	72	27	97.005920	VAT
5	1	1	2	1	4	1653	592	86	29	10.420609	tine
5	1	1	2	1	5	1751	596	62	25	41.839756	gt
5	1	1	2	1	6	1825	587	113	43	0.000000	lla!
4	1	1	2	2	0	856	661	1082	34	-1	
5	1	1	2	2	1	856	661	156	29	96.161682	Discount
5	1	1	2	2	2	1787	656	57	43	48.608231	le
5	1	1	2	2	3	1854	656	84	43	0.000000	gual}
