level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	701	-1	
2	1	1	0	0	0	1622	19	139	80	-1	
3	1	1	1	0	0	1622	19	139	80	-1	
4	1	1	1	1	0	1622	19	139	80	-1	
5	1	1	1	1	1	1622	32	120	67	16.150940	oa
5	1	1	1	1	2	1703	19	58	40	56.588173	ali
2	1	2	0	0	0	138	100	27	30	-1	
3	1	2	1	0	0	138	100	27	30	-1	
4	1	2	1	1	0	138	100	27	30	-1	
5	1	2	1	1	1	138	100	27	30	22.270859	ki
2	1	3	0	0	0	213	43	162	38	-1	
3	1	3	1	0	0	213	43	162	38	-1	
4	1	3	1	1	0	213	43	162	38	-1	
5	1	3	1	1	1	213	43	162	38	22.401718	eae
2	1	4	0	0	0	1162	41	392	40	-1	
3	1	4	1	0	0	1162	41	392	40	-1	
4	1	4	1	1	0	1162	41	392	40	-1	
5	1	4	1	1	1	1158	37	75	60	44.552761	no
5	1	4	1	1	2	1278	37	75	60	28.949287	Co
5	1	4	1	1	3	1401	41	153	40	30.369026	oe
2	1	5	0	0	0	1174	152	181	46	-1	
3	1	5	1	0	0	1174	152	181	46	-1	
4	1	5	1	1	0	1174	152	181	46	-1	
5	1	5	1	1	1	1170	148	59	70	18.133247	Sty
5	1	5	1	1	2	1245	148	110	70	0.000000	Bani
2	1	6	0	0	0	115	226	246	132	-1	
3	1	6	1	0	0	115	226	246	132	-1	
4	1	6	1	1	0	115	226	246	132	-1	
5	1	6	1	1	1	115	226	62	132	35.986549	Li
5	1	6	1	1	2	231	241	130	69	31.582458	Ae
2	1	7	0	0	0	702	241	152	97	-1	
3	1	7	1	0	0	702	241	152	97	-1	
4	1	7	1	1	0	702	241	152	97	-1	
5	1	7	1	1	1	702	241	152	97	23.150444	intial
2	1	8	0	0	0	1176	137	486	217	-1	
3	1	8	1	0	0	1176	137	486	217	-1	
4	1	8	1	1	0	1176	137	486	217	-1	
5	1	8	1	1	1	1176	137	486	217	49.799236	SL
2	1	9	0	0	0	1627	241	142	69	-1	
3	1	9	1	0	0	1627	241	142	69	-1	
4	1	9	1	1	0	1627	241	142	69	-1	
5	1	9	1	1	1	1627	241	142	69	28.239845	scl
2	1	10	0	0	0	1893	241	113	69	-1	
3	1	10	1	0	0	1893	241	113	69	-1	
4	1	10	1	1	0	1893	241	113	69	-1	
5	1	10	1	1	1	1893	241	113	69	16.762314	LL)
2	1	11	0	0	0	2145	241	144	69	-1	
3	1	11	1	0	0	2145	241	144	69	-1	
4	1	11	1	1	0	2145	241	144	69	-1	
5	1	11	1	1	1	2145	241	144	69	16.955688	eels)
2	1	12	0	0	0	853	409	331	28	-1	
3	1	12	1	0	0	853	409	331	28	-1	
4	1	12	1	1	0	853	409	331	28	-1	
5	1	12	1	1	1	853	409	90	28	96.329300	Total
5	1	12	1	1	2	957	409	144	28	96.224686	Without
5	1	12	1	1	3	1112	410	72	27	96.445221	VAT
2	1	13	0	0	0	1649	407	289	45	-1	
3	1	13	1	0	0	1649	407	289	45	-1	
4	1	13	1	1	0	1649	407	289	45	-1	
5	1	13	1	1	1	1649	407	90	45	37.632217	Aye
5	1	13	1	1	2	1757	407	61	45	0.481293	nods
5	1	13	1	1	3	1836	407	102	45	0.000000	lloaYl
2	1	14	0	0	0	2188	408	147	30	-1	
3	1	14	1	0	0	2188	408	147	30	-1	
4	1	14	1	1	0	2188	408	147	30	-1	
5	1	14	1	1	1	2188	408	147	30	93.133278	7,000.00
2	1	15	0	0	0	856	486	156	27	-1	
3	1	15	1	0	0	856	486	156	27	-1	
4	1	15	1	1	0	856	486	156	27	-1	
5	1	15	1	1	1	856	486	156	27	96.335846	Discount
2	1	16	0	0	0	1787	486	151	33	-1	
3	1	16	1	0	0	1787	486	151	33	-1	
4	1	16	1	1	0	1787	486	151	33	-1	
5	1	16	1	1	1	1787	482	58	41	67.928703	le
5	1	16	1	1	2	1854	482	84	41	25.369408	queda}
2	1	17	0	0	0	854	560	260	29	-1	
3	1	17	1	0	0	854	560	260	29	-1	
4	1	17	1	1	0	854	560	260	29	-1	
5	1	17	1	1	1	854	561	71	27	96.851875	VAT
5	1	17	1	1	2	936	560	89	29	94.103104	Total
5	1	17	1	1	3	1042	561	72	28	94.103104	15%
2	1	18	0	0	0	1642	562	296	34	-1	
3	1	18	1	0	0	1642	562	296	34	-1	
4	1	18	1	1	0	1642	562	296	34	-1	
5	1	18	1	1	1	1642	558	110	42	0.000000	Adlinol!
5	1	18	1	1	2	1771	558	69	42	0.000000	dosill
5	1	18	1	1	3	1855	558	32	42	31.456078	doy
5	1	18	1	1	4	1900	558	43	42	38.741638	pss
2	1	19	0	0	0	2222	559	115	30	-1	
3	1	19	1	0	0	2222	559	115	30	-1	
4	1	19	1	1	0	2222	559	115	30	-1	
5	1	19	1	1	1	2222	559	115	30	96.397774	899.96
2	1	20	0	0	0	853	635	398	28	-1	
3	1	20	1	0	0	853	635	398	28	-1	
4	1	20	1	1	0	853	635	398	28	-1	
5	1	20	1	1	1	853	635	90	28	96.507637	Total
5	1	20	1	1	2	957	635	81	28	96.579414	With
5	1	20	1	1	3	1052	636	71	27	96.122833	VAT
5	1	20	1	1	4	1137	642	29	21	94.337868	in
5	1	20	1	1	5	1181	636	70	27	96.499512	SAR
