level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1228	-1	
2	1	1	0	0	0	802	0	327	26	-1	
3	1	1	1	0	0	802	0	327	26	-1	
4	1	1	1	1	0	802	0	327	26	-1	
5	1	1	1	1	1	802	0	28	25	49.512844	Ol
5	1	1	1	1	2	843	0	179	26	73.305687	ZIF/FOstal
5	1	1	1	1	3	1038	0	91	25	95.125305	Code
2	1	2	0	0	0	729	42	106	29	-1	
3	1	2	1	0	0	729	42	106	29	-1	
4	1	2	1	1	0	729	42	106	29	-1	
5	1	2	1	1	1	729	42	106	29	96.755096	32273
2	1	3	0	0	0	489	95	811	37	-1	
3	1	3	1	0	0	489	95	811	37	-1	
4	1	3	1	1	0	489	95	811	37	-1	
5	1	3	1	1	1	489	95	11	29	94.882462	1.
5	1	3	1	1	2	532	95	38	29	94.882462	10
5	1	3	1	1	3	584	95	81	37	96.748390	days
5	1	3	1	1	4	680	96	119	28	96.639206	returns
5	1	3	1	1	5	815	95	97	37	96.607765	policy.
5	1	3	1	1	6	936	95	19	29	96.588989	2.
5	1	3	1	1	7	980	95	74	29	96.469223	Risk
5	1	3	1	1	8	1068	103	121	29	96.641167	passes
5	1	3	1	1	9	1203	96	31	28	96.585846	to
5	1	3	1	1	10	1247	95	53	29	96.258507	the
2	1	4	0	0	0	496	138	715	37	-1	
3	1	4	1	0	0	496	138	715	37	-1	
4	1	4	1	1	0	496	138	715	37	-1	
5	1	4	1	1	1	496	138	97	37	96.918396	buyer
5	1	4	1	1	2	606	146	83	29	96.028503	upon
5	1	4	1	1	3	703	138	135	37	96.754143	delivery.
5	1	4	1	1	4	863	138	186	37	96.555435	Ownership
5	1	4	1	1	5	1062	138	33	29	96.287827	of
5	1	4	1	1	6	1106	138	105	37	96.850998	goods
2	1	5	0	0	0	153	180	270	37	-1	
3	1	5	1	0	0	153	180	270	37	-1	
4	1	5	1	1	0	153	180	270	37	-1	
5	1	5	1	1	1	153	180	151	37	95.839836	Payment
5	1	5	1	1	2	315	180	108	29	96.121582	Terms
2	1	6	0	0	0	496	180	285	30	-1	
3	1	6	1	0	0	496	180	285	30	-1	
4	1	6	1	1	0	496	180	285	30	-1	
5	1	6	1	1	1	496	188	136	22	96.568161	remains
5	1	6	1	1	2	645	180	68	29	96.453606	with
5	1	6	1	1	3	728	180	53	29	96.629570	the
2	1	7	0	0	0	1691	177	150	32	-1	
3	1	7	1	0	0	1691	177	150	32	-1	
4	1	7	1	1	0	1691	177	150	32	-1	
5	1	7	1	1	1	1691	173	53	46	96.722771	Our
5	1	7	1	1	2	1775	173	66	46	96.516960	Ref
2	1	8	0	0	0	2153	179	163	47	-1	
3	1	8	1	0	0	2153	179	163	47	-1	
4	1	8	1	1	0	2153	179	163	47	-1	
5	1	8	1	1	1	2153	179	109	47	0.000000	eaell
5	1	8	1	1	2	2286	193	30	29	8.573982	By
2	1	9	0	0	0	539	223	747	37	-1	
3	1	9	1	0	0	539	223	747	37	-1	
4	1	9	1	1	0	539	223	747	37	-1	
5	1	9	1	1	1	539	231	155	29	96.351616	company
5	1	9	1	1	2	707	223	66	29	96.299118	until
5	1	9	1	1	3	785	223	46	29	96.931831	full
5	1	9	1	1	4	845	224	146	36	92.334282	payment
5	1	9	1	1	5	1004	231	23	21	95.016190	is
5	1	9	1	1	6	1041	223	140	29	96.491287	received.
5	1	9	1	1	7	1207	223	19	30	96.724892	3.
5	1	9	1	1	8	1246	223	40	29	94.677849	All
2	1	10	0	0	0	547	266	731	37	-1	
3	1	10	1	0	0	547	266	731	37	-1	
4	1	10	1	1	0	547	266	731	37	-1	
5	1	10	1	1	1	547	266	176	37	96.692650	applicable
5	1	10	1	1	2	736	267	92	29	96.071724	taxes,
5	1	10	1	1	3	853	266	102	30	96.079002	duties,
5	1	10	1	1	4	980	266	62	29	96.844177	and
5	1	10	1	1	5	1058	266	98	30	96.175095	levies
5	1	10	1	1	6	1169	266	52	29	96.462997	will
5	1	10	1	1	7	1238	266	40	29	96.947884	be
2	1	11	0	0	0	596	308	621	36	-1	
3	1	11	1	0	0	596	308	621	36	-1	
4	1	11	1	1	0	596	308	621	36	-1	
5	1	11	1	1	1	596	308	138	36	96.461502	charged
5	1	11	1	1	2	749	309	85	28	96.207123	extra
5	1	11	1	1	3	846	316	39	22	96.226334	as
5	1	11	1	1	4	898	316	56	28	96.226334	per
5	1	11	1	1	5	964	308	164	36	96.298622	prevailing
5	1	11	1	1	6	1142	308	75	30	96.616852	laws
2	1	12	0	0	0	222	364	131	29	-1	
3	1	12	1	0	0	222	364	131	29	-1	
4	1	12	1	1	0	222	364	131	29	-1	
5	1	12	1	1	1	222	364	131	29	92.237976	VATNO
2	1	13	0	0	0	771	365	277	30	-1	
3	1	13	1	0	0	771	365	277	30	-1	
4	1	13	1	1	0	771	365	277	30	-1	
5	1	13	1	1	1	771	365	277	30	96.396767	3608500000856
2	1	14	0	0	0	1398	326	455	68	-1	
3	1	14	1	0	0	1398	326	455	68	-1	
4	1	14	1	1	0	1398	326	455	68	-1	
5	1	14	1	1	1	1398	342	35	37	25.686836	Ear
5	1	14	1	1	2	1444	342	62	46	29.007904	pall
5	1	14	1	1	3	1528	355	16	29	36.010303	8
5	1	14	1	1	4	1562	348	17	31	48.192215	TT
5	1	14	1	1	5	1644	326	3	68	87.937927	|
5	1	14	1	1	6	1675	348	39	24	96.330200	PO
5	1	14	1	1	7	1728	348	125	24	95.255478	Number
2	1	15	0	0	0	2151	348	151	28	-1	
3	1	15	1	0	0	2151	348	151	28	-1	
4	1	15	1	1	0	2151	348	151	28	-1	
5	1	15	1	1	1	2151	348	18	23	0.000000	)
5	1	15	1	1	2	2187	343	41	37	2.722672	wall
5	1	15	1	1	3	2254	343	48	37	21.259621	iT
2	1	16	0	0	0	233	439	110	29	-1	
3	1	16	1	0	0	233	439	110	29	-1	
4	1	16	1	1	0	233	439	110	29	-1	
5	1	16	1	1	1	233	439	110	29	92.877182	CRNO
2	1	17	0	0	0	1412	419	161	38	-1	
3	1	17	1	0	0	1412	419	161	38	-1	
4	1	17	1	1	0	1412	419	161	38	-1	
5	1	17	1	1	1	1412	429	22	21	57.745728	6
5	1	17	1	1	2	1455	419	42	38	47.805862	65
5	1	17	1	1	3	1515	419	58	38	70.151443	dau
2	1	18	0	0	0	1644	423	217	45	-1	
3	1	18	1	0	0	1644	423	217	45	-1	
4	1	18	1	1	0	1644	423	217	45	-1	
5	1	18	1	1	1	1644	423	3	45	79.131950	|
5	1	18	1	1	2	1663	423	81	23	42.345844	sales
5	1	18	1	1	3	1758	423	103	23	94.209633	Person
2	1	19	0	0	0	1944	423	95	23	-1	
3	1	19	1	0	0	1944	423	95	23	-1	
4	1	19	1	1	0	1944	423	95	23	-1	
5	1	19	1	1	1	1944	423	95	23	62.979504	aamin
2	1	20	0	0	0	2120	423	212	29	-1	
3	1	20	1	0	0	2120	423	212	29	-1	
4	1	20	1	1	0	2120	423	212	29	-1	
5	1	20	1	1	1	2120	423	112	22	39.822788	lapel
5	1	20	1	1	2	2245	430	87	22	24.587852	gtie
2	1	21	0	0	0	213	570	162	38	-1	
3	1	21	1	0	0	213	570	162	38	-1	
4	1	21	1	1	0	213	570	162	38	-1	
5	1	21	1	1	1	213	570	162	38	6.414215	eae
2	1	22	0	0	0	1162	568	392	40	-1	
3	1	22	1	0	0	1162	568	392	40	-1	
4	1	22	1	1	0	1162	568	392	40	-1	
5	1	22	1	1	1	1158	564	95	60	25.896187	fost
5	1	22	1	1	2	1298	568	55	38	34.548805	a
5	1	22	1	1	3	1401	568	153	40	3.301956	Ee
2	1	23	0	0	0	1643	550	117	33	-1	
3	1	23	1	0	0	1643	550	117	33	-1	
4	1	23	1	1	0	1643	550	117	33	-1	
5	1	23	1	1	1	1643	546	48	41	40.483395	gti
5	1	23	1	1	2	1700	546	60	41	22.734863	Aloo
2	1	24	0	0	0	1858	570	180	38	-1	
3	1	24	1	0	0	1858	570	180	38	-1	
4	1	24	1	1	0	1858	570	180	38	-1	
5	1	24	1	1	1	1858	570	180	38	16.089867	ee)
2	1	25	0	0	0	1655	604	87	22	-1	
3	1	25	1	0	0	1655	604	87	22	-1	
4	1	25	1	1	0	1655	604	87	22	-1	
5	1	25	1	1	1	1651	600	40	30	34.797012	Gated
5	1	25	1	1	2	1703	600	43	30	4.067604	pete
2	1	26	0	0	0	138	627	27	30	-1	
3	1	26	1	0	0	138	627	27	30	-1	
4	1	26	1	1	0	138	627	27	30	-1	
5	1	26	1	1	1	138	627	27	30	21.751678	hii
2	1	27	0	0	0	1174	674	74	55	-1	
3	1	27	1	0	0	1174	674	74	55	-1	
4	1	27	1	1	0	1174	674	74	55	-1	
5	1	27	1	1	1	1174	679	47	46	30.536873	ty
5	1	27	1	1	2	1234	674	14	55	56.821510	|
2	1	28	0	0	0	1287	679	68	46	-1	
3	1	28	1	0	0	1287	679	68	46	-1	
4	1	28	1	1	0	1287	679	68	46	-1	
5	1	28	1	1	1	1287	679	68	46	65.015106	Un
2	1	29	0	0	0	1628	664	118	30	-1	
3	1	29	1	0	0	1628	664	118	30	-1	
4	1	29	1	1	0	1628	664	118	30	-1	
5	1	29	1	1	1	1628	664	118	30	85.096153	Withou
2	1	30	0	0	0	2091	688	219	29	-1	
3	1	30	1	0	0	2091	688	219	29	-1	
4	1	30	1	1	0	2091	688	219	29	-1	
5	1	30	1	1	1	2091	689	80	28	74.571571	Total
5	1	30	1	1	2	2189	696	46	21	93.300934	inc.
5	1	30	1	1	3	2261	688	49	28	96.939751	VA
2	1	31	0	0	0	1663	708	74	29	-1	
3	1	31	1	0	0	1663	708	74	29	-1	
4	1	31	1	1	0	1663	708	74	29	-1	
5	1	31	1	1	1	1663	708	74	29	81.236023	VAT.
2	1	32	0	0	0	702	768	152	97	-1	
3	1	32	1	0	0	702	768	152	97	-1	
4	1	32	1	1	0	702	768	152	97	-1	
5	1	32	1	1	1	702	768	152	97	34.810478	intial
2	1	33	0	0	0	1627	768	142	69	-1	
3	1	33	1	0	0	1627	768	142	69	-1	
4	1	33	1	1	0	1627	768	142	69	-1	
5	1	33	1	1	1	1627	768	142	69	19.220978	scl
2	1	34	0	0	0	1893	768	113	69	-1	
3	1	34	1	0	0	1893	768	113	69	-1	
4	1	34	1	1	0	1893	768	113	69	-1	
5	1	34	1	1	1	1893	768	113	69	11.689819	ULL
2	1	35	0	0	0	2145	768	144	69	-1	
3	1	35	1	0	0	2145	768	144	69	-1	
4	1	35	1	1	0	2145	768	144	69	-1	
5	1	35	1	1	1	2145	768	144	69	17.399300	ell
2	1	36	0	0	0	115	753	246	132	-1	
3	1	36	1	0	0	115	753	246	132	-1	
4	1	36	1	1	0	115	753	246	132	-1	
5	1	36	1	1	1	115	753	62	132	31.704208	Li
5	1	36	1	1	2	231	768	130	69	25.743927	Sb
2	1	37	0	0	0	1176	684	343	201	-1	
3	1	37	1	0	0	1176	684	348	201	-1	
4	1	37	1	1	0	1176	684	343	201	-1	
5	1	37	1	1	1	1176	768	60	69	20.050262	al
5	1	37	1	1	2	1256	684	214	201	39.025925	cL
5	1	37	1	1	3	1433	690	86	147	30.883263	m
2	1	38	0	0	0	853	936	331	29	-1	
3	1	38	1	0	0	853	936	331	29	-1	
4	1	38	1	1	0	853	936	331	29	-1	
5	1	38	1	1	1	853	936	90	29	96.816132	Total
5	1	38	1	1	2	956	936	145	29	96.528839	Without
5	1	38	1	1	3	1112	937	72	27	95.922043	VAT
2	1	39	0	0	0	2188	935	147	30	-1	
3	1	39	1	0	0	2188	935	147	30	-1	
4	1	39	1	1	0	2188	935	147	30	-1	
5	1	39	1	1	1	2188	935	147	30	90.587677	7,000.00
2	1	40	0	0	0	856	1013	156	28	-1	
3	1	40	1	0	0	856	1013	156	28	-1	
4	1	40	1	1	0	856	1013	156	28	-1	
5	1	40	1	1	1	856	1013	156	28	96.272041	Discount
2	1	41	0	0	0	1787	1013	151	33	-1	
3	1	41	1	0	0	1787	1013	151	33	-1	
4	1	41	1	1	0	1787	1013	151	33	-1	
5	1	41	1	1	1	1787	1013	151	33	0.000000	olaguaall
2	1	42	0	0	0	854	1087	261	29	-1	
3	1	42	1	0	0	854	1087	261	29	-1	
4	1	42	1	1	0	854	1087	261	29	-1	
5	1	42	1	1	1	854	1088	71	28	96.953072	VAT
5	1	42	1	1	2	936	1087	89	29	95.264412	Total
5	1	42	1	1	3	1042	1087	73	29	95.264412	15%
2	1	43	0	0	0	2222	1086	115	29	-1	
3	1	43	1	0	0	2222	1086	115	29	-1	
4	1	43	1	1	0	2222	1086	115	29	-1	
5	1	43	1	1	1	2222	1086	115	29	96.283867	899.96
2	1	44	0	0	0	1642	1089	297	34	-1	
3	1	44	1	0	0	1642	1089	297	34	-1	
4	1	44	1	1	0	1642	1089	297	34	-1	
5	1	44	1	1	1	1642	1089	110	26	0.000000	Adlicoll
5	1	44	1	1	2	1764	1089	77	26	0.000000	dosdll
5	1	44	1	1	3	1855	1085	32	42	39.725876	doy
5	1	44	1	1	4	1900	1085	43	42	42.916496	pus
2	1	45	0	0	0	853	1162	398	28	-1	
3	1	45	1	0	0	853	1162	398	28	-1	
4	1	45	1	1	0	853	1162	398	28	-1	
5	1	45	1	1	1	853	1162	90	28	96.256744	Total
5	1	45	1	1	2	956	1162	83	28	96.664841	With
5	1	45	1	1	3	1052	1163	72	27	95.947769	VAT
5	1	45	1	1	4	1136	1169	31	21	96.178741	in
5	1	45	1	1	5	1181	1163	70	27	95.469849	SAR
