level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1579	-1	
2	1	1	0	0	0	1666	0	78	13	-1	
3	1	1	1	0	0	1666	0	78	13	-1	
4	1	1	1	1	0	1666	0	78	13	-1	
5	1	1	1	1	1	1666	0	78	13	0.000000	var
2	1	2	0	0	0	1952	0	83	15	-1	
3	1	2	1	0	0	1952	0	83	15	-1	
4	1	2	1	1	0	1952	0	83	15	-1	
5	1	2	1	1	1	1952	0	83	15	0.000000	“V4
2	1	3	0	0	0	498	37	770	30	-1	
3	1	3	1	0	0	498	37	770	30	-1	
4	1	3	1	1	0	498	37	770	30	-1	
5	1	3	1	1	1	498	37	85	30	96.531593	0345
5	1	3	1	1	2	607	37	67	29	96.531593	13D
5	1	3	1	1	3	696	37	34	29	93.089241	Al
5	1	3	1	1	4	747	37	110	29	92.207893	Manar
5	1	3	1	1	5	871	37	65	29	96.588524	Dist
5	1	3	1	1	6	959	37	174	29	96.476784	DAMMAM
5	1	3	1	1	7	1152	37	116	29	96.351448	SAUDI
2	1	4	0	0	0	200	61	167	29	-1	
3	1	4	1	0	0	200	61	167	29	-1	
4	1	4	1	1	0	200	61	167	29	-1	
5	1	4	1	1	1	200	61	167	29	44.858185	Customer’
2	1	5	0	0	0	1395	63	184	39	-1	
3	1	5	1	0	0	1395	63	184	39	-1	
4	1	5	1	1	0	1395	63	184	39	-1	
5	1	5	1	1	1	1395	63	89	39	20.527664	Cabal
5	1	5	1	1	2	1521	63	58	34	0.000000	sly!
2	1	6	0	0	0	496	81	144	29	-1	
3	1	6	1	0	0	496	81	144	29	-1	
4	1	6	1	1	0	496	81	144	29	-1	
5	1	6	1	1	1	496	81	144	29	95.739372	ARABIA
2	1	7	0	0	0	1686	82	486	29	-1	
3	1	7	1	0	0	1686	82	486	29	-1	
4	1	7	1	1	0	1686	82	486	29	-1	
5	1	7	1	1	1	1686	82	67	29	95.685196	Due
5	1	7	1	1	2	1769	82	77	29	92.244858	Date
5	1	7	1	1	3	1889	82	214	29	74.398125	|20-Jan-2026)
5	1	7	1	1	4	2132	82	40	29	94.815895	bill
2	1	8	0	0	0	2325	82	17	29	-1	
3	1	8	1	0	0	2325	82	17	29	-1	
4	1	8	1	1	0	2325	82	17	29	-1	
5	1	8	1	1	1	2325	82	17	29	91.699570	b
2	1	9	0	0	0	224	146	141	29	-1	
3	1	9	1	0	0	224	146	141	29	-1	
4	1	9	1	1	0	224	146	141	29	-1	
5	1	9	1	1	1	224	146	141	29	96.809807	Address
2	1	10	0	0	0	504	126	24	30	-1	
3	1	10	1	0	0	504	126	24	30	-1	
4	1	10	1	1	0	504	126	24	30	-1	
5	1	10	1	1	1	504	126	24	30	90.825226	\r
2	1	11	0	0	0	584	126	76	29	-1	
3	1	11	1	0	0	584	126	76	29	-1	
4	1	11	1	1	0	584	126	76	29	-1	
5	1	11	1	1	1	584	126	76	29	19.429214	rzOD
2	1	12	0	0	0	796	126	4	29	-1	
3	1	12	1	0	0	796	126	4	29	-1	
