level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	1403	-1	
2	1	1	0	0	0	119	96	2243	936	-1	
3	1	1	1	0	0	119	96	2239	932	-1	
4	1	1	1	1	0	134	96	1536	55	-1	
5	1	1	1	1	1	134	96	31	55	47.501637	ke
5	1	1	1	1	2	1666	137	4	5	51.315445	5
4	1	1	1	2	0	119	240	2170	114	-1	
5	1	1	1	2	1	119	240	54	114	66.205811	L
5	1	1	1	2	2	231	241	130	69	26.603012	bh
5	1	1	1	2	3	702	241	152	97	4.400871	asia
5	1	1	1	2	4	1433	241	91	69	7.748985	PAG
5	1	1	1	2	5	1555	237	25	95	48.016258	)
5	1	1	1	2	6	1627	241	142	69	52.019493	BRR
5	1	1	1	2	7	1809	237	32	95	45.981689	|
5	1	1	1	2	8	1893	241	113	69	34.324478	RARE
5	1	1	1	2	9	2054	237	48	95	38.691364	|
5	1	1	1	2	10	2145	241	144	69	0.000000	AUARRIR
4	1	1	1	3	0	853	409	1085	45	-1	
5	1	1	1	3	1	853	409	90	29	96.858528	Total
5	1	1	1	3	2	956	409	145	29	96.715462	Without
5	1	1	1	3	3	1112	410	72	27	96.715462	VAT
5	1	1	1	3	4	1653	416	86	29	18.891747	tye
5	1	1	1	3	5	1757	393	44	65	0.000000	Cag
5	1	1	1	3	6	1824	410	114	44	8.063217	lla!
4	1	1	1	4	0	856	460	1506	80	-1	
5	1	1	1	4	1	856	485	156	29	96.623886	Discount
5	1	1	1	4	2	1787	481	57	43	50.128712	la
5	1	1	1	4	3	1851	481	87	43	0.000000	gucl}
5	1	1	1	4	4	1959	460	403	80	24.559868	ata
4	1	1	1	5	0	854	560	1085	36	-1	
5	1	1	1	5	1	854	561	71	28	96.207138	VAT
5	1	1	1	5	2	936	560	89	29	96.859329	Total
5	1	1	1	5	3	1042	560	73	29	96.861130	15%
5	1	1	1	5	4	1642	562	110	26	0.000000	tiLinall
5	1	1	1	5	5	1764	562	77	32	0.000000	dagdll
5	1	1	1	5	6	1852	567	34	28	23.912567	dey
5	1	1	1	5	7	1878	568	61	28	37.331966	ps
4	1	1	1	6	0	853	615	1505	72	-1	
5	1	1	1	6	1	853	635	90	28	96.804771	Total
5	1	1	1	6	2	956	635	83	28	96.981895	With
5	1	1	1	6	3	1052	636	72	27	95.846313	VAT
5	1	1	1	6	4	1136	635	31	28	95.846313	in
5	1	1	1	6	5	1181	636	70	27	96.903671	SAR
5	1	1	1	6	6	1622	636	108	35	41.986965	dual!
5	1	1	1	6	7	1741	636	72	33	78.081932	Jolt
5	1	1	1	6	8	1824	637	115	39	0.000000	gran!
4	1	1	1	7	0	919	753	1246	37	-1	
5	1	1	1	7	1	919	753	96	30	92.977676	Saudi
5	1	1	1	7	2	1032	753	1133	37	90.760124	RiyalsSixThousandEightHundredNinety-NineandSixty-SixHalalas
4	1	1	1	8	0	642	862	1539	101	-1	
5	1	1	1	8	1	642	862	77	46	96.454132	Bank
5	1	1	1	8	2	737	866	22	31	82.195908	A
5	1	1	1	8	3	783	868	243	86	36.748692	aie
5	1	1	1	8	4	1057	869	311	85	38.288227	i
5	1	1	1	8	5	1975	874	206	89	3.574738	OMe
4	1	1	1	9	0	121	837	2141	195	-1	
5	1	1	1	9	1	121	841	633	158	30.647682	a
5	1	1	1	9	2	501	948	110	31	96.431381	Name
5	1	1	1	9	3	766	837	619	166	21.145241	Ls
5	1	1	1	9	4	1082	949	35	29	93.301537	Al
5	1	1	1	9	5	1132	949	109	29	91.159988	khandi
5	1	1	1	9	6	1393	841	478	158	31.266327	a
5	1	1	1	9	7	1975	978	9	5	82.481750	:
5	1	1	1	9	8	1995	930	68	102	46.896065	Fa
5	1	1	1	9	9	2069	925	64	79	14.932930	a
5	1	1	1	9	10	2133	930	129	87	30.679871	ere
