level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2200	959	-1	
2	1	1	0	0	0	40	0	2093	180	-1	
3	1	1	1	0	0	40	0	2093	180	-1	
4	1	1	1	1	0	353	0	1780	19	-1	
5	1	1	1	1	1	353	0	67	10	28.222816	lit
5	1	1	1	1	2	439	0	281	14	18.333145	Mii
5	1	1	1	1	3	644	0	65	18	30.521919	atid
5	1	1	1	1	4	748	0	92	10	23.524178	hid
5	1	1	1	1	5	859	0	292	14	38.767506	dite
5	1	1	1	1	6	1412	0	11	3	17.657440	|
5	1	1	1	1	7	1669	0	10	3	0.000000	|
5	1	1	1	1	8	1882	0	14	19	14.201538	gg
5	1	1	1	1	9	2124	0	9	3	38.850647	|
4	1	1	1	2	0	356	28	789	31	-1	
5	1	1	1	2	1	356	37	70	18	15.461487	user
5	1	1	1	2	2	444	37	114	22	16.755592	Gelvtry.
5	1	1	1	2	3	583	28	159	30	0.000000	Oanersing
5	1	1	1	2	4	755	29	26	24	85.292564	of
5	1	1	1	2	5	800	36	79	22	13.238251	Qoods
5	1	1	1	2	6	898	37	116	17	53.299164	remnaite
5	1	1	1	2	7	1031	33	51	21	96.451836	with
5	1	1	1	2	8	1103	32	42	21	93.814819	the
4	1	1	1	3	0	40	64	2044	46	-1	
5	1	1	1	3	1	40	67	132	28	5.628273	Payrrrert
5	1	1	1	3	2	185	67	91	25	21.116959	Terres
5	1	1	1	3	3	411	76	132	19	46.840279	Comnperty
5	1	1	1	3	4	561	71	53	21	52.995358	until
5	1	1	1	3	5	637	68	32	25	83.027527	foll
5	1	1	1	3	6	693	71	304	26	1.716759	payin
5	1	1	1	3	7	796	63	26	38	1.716759	rt
5	1	1	1	3	8	840	63	17	38	19.205475	co
5	1	1	1	3	9	872	71	125	26	52.155094	received.
5	1	1	1	3	10	1028	67	8	26	81.877083	3.
5	1	1	1	3	11	1064	70	32	22	88.949478	All
5	1	1	1	3	12	1226	64	63	45	46.084152	whl!
5	1	1	1	3	13	1316	83	59	15	39.237019	yp
5	1	1	1	3	14	1507	66	50	27	83.779747	Our
5	1	1	1	3	15	1574	67	46	25	94.344727	Ref
5	1	1	1	3	16	1935	64	103	46	32.629944	pred)
5	1	1	1	3	17	2057	81	27	18	28.934731	As
4	1	1	1	4	0	366	109	775	26	-1	
5	1	1	1	4	1	366	110	60	25	36.230057	Joti
5	1	1	1	4	2	440	110	73	22	46.870197	cathe
5	1	1	1	4	3	531	111	78	20	0.955765	tikeds,
5	1	1	1	4	4	633	110	96	22	2.950294	Goes,
5	1	1	1	4	5	748	114	51	18	52.965431	2S
5	1	1	1	4	6	819	116	78	15	37.100792	Wes
5	1	1	1	4	7	916	109	42	22	92.439568	wil
5	1	1	1	4	8	977	110	24	21	87.404762	be
5	1	1	1	4	9	1020	110	121	25	62.547268	Charquda
4	1	1	1	5	0	538	154	421	26	-1	
