level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	702	-1	
2	1	1	0	0	0	115	61	2242	554	-1	
3	1	1	1	0	0	115	61	2243	554	-1	
4	1	1	1	1	0	115	61	2174	122	-1	
5	1	1	1	1	1	115	61	58	122	34.068588	Li
5	1	1	1	1	2	231	66	73	69	22.643311	bh
5	1	1	1	1	3	702	62	154	105	2.355316	Hsia
5	1	1	1	1	4	1145	61	240	122	29.372307	LL!
5	1	1	1	1	5	1433	66	91	69	0.000000	PRAE
5	1	1	1	1	6	1557	62	24	96	68.653488	|
5	1	1	1	1	7	1627	66	142	69	17.224426	RBA
5	1	1	1	1	8	1813	62	32	96	54.885822	|
5	1	1	1	1	9	1893	66	113	69	54.885822	BARRE
5	1	1	1	1	10	2061	62	40	96	47.340317	|
5	1	1	1	1	11	2145	66	144	69	0.000000	IARRIRE
4	1	1	1	2	0	853	234	1085	45	-1	
5	1	1	1	2	1	853	234	90	28	96.826431	Total
5	1	1	1	2	2	956	234	145	28	96.730545	Without
5	1	1	1	2	3	1112	235	72	27	96.998283	VAT
5	1	1	1	2	4	1649	220	37	63	8.884964	Las
5	1	1	1	2	5	1701	220	32	63	40.310402	pe
5	1	1	1	2	6	1751	245	62	25	40.604736	Cust
5	1	1	1	2	7	1825	236	113	43	0.000000	gllan
4	1	1	1	3	0	856	290	1501	71	-1	
5	1	1	1	3	1	856	310	156	28	96.595856	Discount
5	1	1	1	3	2	1787	305	57	43	48.608231	le
5	1	1	1	3	3	1854	305	84	43	0.000000	gual}
5	1	1	1	3	4	1959	290	398	71	53.263016	|
4	1	1	1	4	0	854	385	1084	36	-1	
5	1	1	1	4	1	854	386	71	27	96.769791	VAT
5	1	1	1	4	2	936	385	89	29	96.769791	Total
5	1	1	1	4	3	1042	386	73	28	96.871552	15%
5	1	1	1	4	4	1642	387	110	25	0.000000	tiLinall
5	1	1	1	4	5	1764	387	76	31	8.972183	dasdll
5	1	1	1	4	6	1853	392	32	28	52.362038	day
5	1	1	1	4	7	1878	393	60	28	31.395042	pes
4	1	1	1	5	0	853	436	1504	79	-1	
5	1	1	1	5	1	853	460	90	28	96.958366	Total
5	1	1	1	5	2	957	460	81	28	97.007515	With
5	1	1	1	5	3	1052	461	71	27	93.409157	VAT
5	1	1	1	5	4	1137	460	29	28	93.409157	in
5	1	1	1	5	5	1181	461	70	27	96.717659	SAR
5	1	1	1	5	6	1622	462	107	34	38.829556	Goeth
5	1	1	1	5	7	1741	462	197	39	24.641846	elie
5	1	1	1	5	8	1955	436	402	79	19.294731	Dia:
4	1	1	1	6	0	960	517	1274	59	-1	
5	1	1	1	6	1	960	518	185	54	48.909721	ule«=,
5	1	1	1	6	2	1474	517	706	59	30.203262	y==,e"l.u,zyle=eue+WJugo.
5	1	1	1	6	3	2229	539	5	24	64.325134	|
4	1	1	1	7	0	919	578	1246	37	-1	
5	1	1	1	7	1	919	578	96	30	93.135666	Saudi
5	1	1	1	7	2	1032	578	1133	37	90.756569	RiyalsSixThousandEightHundredNinety-NineandSixty-SixHalalas
