level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	702	-1	
2	1	1	0	0	0	203	0	163	25	-1	
3	1	1	1	0	0	203	0	163	25	-1	
4	1	1	1	1	0	203	0	163	25	-1	
5	1	1	1	1	1	199	0	51	38	26.991341	Eo
5	1	1	1	1	2	290	0	80	38	38.412178	as
2	1	2	0	0	0	608	0	304	23	-1	
3	1	2	1	0	0	608	0	304	23	-1	
4	1	2	1	1	0	608	0	304	23	-1	
5	1	2	1	1	1	608	0	304	23	15.751785	See
2	1	3	0	0	0	1911	15	100	21	-1	
3	1	3	1	0	0	1911	15	100	21	-1	
4	1	3	1	1	0	1911	15	100	21	-1	
5	1	3	1	1	1	1911	15	100	21	61.619293	mount
2	1	4	0	0	0	2089	0	242	23	-1	
3	1	4	1	0	0	2089	0	242	23	-1	
4	1	4	1	1	0	2089	0	242	23	-1	
5	1	4	1	1	1	2089	0	242	23	0.603592	Pence
2	1	5	0	0	0	115	51	246	132	-1	
3	1	5	1	0	0	115	51	246	132	-1	
4	1	5	1	1	0	115	51	246	132	-1	
5	1	5	1	1	1	115	51	62	132	35.986549	Li
5	1	5	1	1	2	231	66	130	69	31.582458	Ae
2	1	6	0	0	0	702	66	152	97	-1	
3	1	6	1	0	0	702	66	152	97	-1	
4	1	6	1	1	0	702	66	152	97	-1	
5	1	6	1	1	1	702	66	152	97	23.150444	intial
2	1	7	0	0	0	1176	0	591	183	-1	
3	1	7	1	0	0	1176	0	593	183	-1	
4	1	7	1	1	0	1176	0	591	183	-1	
5	1	7	1	1	1	1176	0	60	135	0.000000	W
5	1	7	1	1	2	1252	57	310	126	23.264732	Li
5	1	7	1	1	3	1627	66	140	69	28.239845	scl
2	1	8	0	0	0	1893	66	113	69	-1	
3	1	8	1	0	0	1893	66	113	69	-1	
4	1	8	1	1	0	1893	66	113	69	-1	
5	1	8	1	1	1	1893	66	113	69	16.762314	LL)
2	1	9	0	0	0	2145	66	144	69	-1	
3	1	9	1	0	0	2145	66	144	69	-1	
4	1	9	1	1	0	2145	66	144	69	-1	
5	1	9	1	1	1	2145	66	144	69	16.955688	eels)
2	1	10	0	0	0	853	234	331	28	-1	
3	1	10	1	0	0	853	234	331	28	-1	
4	1	10	1	1	0	853	234	331	28	-1	
5	1	10	1	1	1	853	234	90	28	96.329300	Total
5	1	10	1	1	2	956	234	145	28	96.224686	Without
5	1	10	1	1	3	1112	235	72	27	96.445221	VAT
2	1	11	0	0	0	2188	233	147	30	-1	
3	1	11	1	0	0	2188	233	147	30	-1	
4	1	11	1	1	0	2188	233	147	30	-1	
5	1	11	1	1	1	2188	233	147	30	93.133278	7,000.00
2	1	12	0	0	0	856	311	156	27	-1	
3	1	12	1	0	0	856	311	156	27	-1	
4	1	12	1	1	0	856	311	156	27	-1	
5	1	12	1	1	1	856	311	156	27	96.335846	Discount
2	1	13	0	0	0	1787	311	151	33	-1	
3	1	13	1	0	0	1787	311	151	33	-1	
4	1	13	1	1	0	1787	311	151	33	-1	
5	1	13	1	1	1	1787	307	58	41	67.928703	le
5	1	13	1	1	2	1854	307	84	41	25.369408	queda}
2	1	14	0	0	0	854	385	261	29	-1	
3	1	14	1	0	0	854	385	261	29	-1	
4	1	14	1	1	0	854	385	261	29	-1	
5	1	14	1	1	1	854	386	71	27	95.947906	VAT
5	1	14	1	1	2	936	385	89	29	96.092278	Total
5	1	14	1	1	3	1042	386	73	28	96.744202	15%
2	1	15	0	0	0	2222	384	115	30	-1	
3	1	15	1	0	0	2222	384	115	30	-1	
4	1	15	1	1	0	2222	384	115	30	-1	
5	1	15	1	1	1	2222	384	115	30	96.397774	899.96
2	1	16	0	0	0	1642	387	296	33	-1	
3	1	16	1	0	0	1642	387	296	33	-1	
4	1	16	1	1	0	1642	387	296	33	-1	
5	1	16	1	1	1	1642	387	296	33	0.000000	Adliool!
5	1	16	1	1	2	1771	383	69	41	0.000000	coral
5	1	16	1	1	3	1856	383	32	41	61.098686	dy
5	1	16	1	1	4	1907	383	36	41	46.529613	uo
2	1	17	0	0	0	853	460	398	28	-1	
3	1	17	1	0	0	853	460	398	28	-1	
4	1	17	1	1	0	853	460	398	28	-1	
5	1	17	1	1	1	853	460	90	28	96.625580	Total
5	1	17	1	1	2	957	460	81	28	96.468315	With
5	1	17	1	1	3	1052	461	71	27	96.203621	VAT
5	1	17	1	1	4	1137	460	29	28	94.875999	in
5	1	17	1	1	5	1181	461	70	27	94.875999	SAR
2	1	18	0	0	0	960	518	185	54	-1	
3	1	18	1	0	0	960	518	185	54	-1	
4	1	18	1	1	0	960	518	185	54	-1	
5	1	18	1	1	1	960	518	185	54	0.000000	Ule«=,
2	1	19	0	0	0	1507	464	673	108	-1	
3	1	19	1	0	0	1507	464	673	108	-1	
4	1	19	1	1	0	1507	464	673	108	-1	
5	1	19	1	1	1	1507	531	67	6	95.072990	==
5	1	19	1	1	2	1598	469	95	94	20.282837	<a
